myoutcomenext,diff_share
1,0.0934414
0,-0.0934414
1,0.0869831
0,-0.0869831
1,0.0295191
0,-0.0295191
1,0.0996348
0,-0.0996348
1,0.0473851
0,-0.0473851
1,0.2529909
0,-0.2529909
1,0.2053913
0,-0.2053913
1,0.174637
0,-0.174637
1,0.2989327
0,-0.2989327
1,0.206793
0,-0.206793
1,0.2305841
0,-0.2305841
1,0.2534643
0,-0.2534643
1,0.4002347
0,-0.4002347
1,0.2874666
0,-0.2874666
1,0.4714499
0,-0.4714499
0,0.1064745
1,-0.1064745
0,0.1189964
0,-0.1189964
1,0.2803076
0,-0.2803076
1,0.1194159
0,-0.1194159
1,0.3894222
0,-0.3894222
1,
0,0.1094642
0,-0.1094642
1,0.4179723
0,-0.4179723
1,0.2742474
0,-0.2742474
1,0.3777325
0,-0.3777325
,0.5157506
,-0.5157506
,-0.673485
0,0.0305624
1,-0.0305624
1,0.1420732
0,-0.1420732
1,0.0881848
0,-0.0881848
1,0.0674285
0,-0.0674285
1,0.1772405
0,-0.1772405
1,0.0299264
0,-0.0299264
1,0.1985678
0,-0.1985678
0,0.1955391
0,-0.1955391
1,0.2345339
0,-0.2345339
1,0.3079026
0,-0.3079026
1,0.2324057
0,-0.2324057
1,0.2097173
0,-0.2097173
1,0.3074698
0,-0.3074698
1,0.2739966
0,-0.2739966
1,0.3706684
0,-0.3706684
1,
0,0.183933
0,-0.183933
0,0.0534798
0,-0.0534798
1,0.1625641
0,-0.1625641
0,-0.5732102
1,0.3588167
0,-0.3588167
1,0.298258
0,-0.298258
1,0.4868807
0,-0.4868807
1,
1,0.3127741
0,-0.3127741
1,0.277676
0,-0.277676
1,
,0.7319854
,-0.7319854
0,0.0529423
1,-0.0529423
1,0.0614244
0,-0.0614244
0,0.0329005
0,-0.0329005
0,0.0668191
1,-0.0668191
0,0.0044803
1,-0.0044803
0,0.0564094
0,-0.0564094
1,0.0296651
0,-0.0296651
1,0.0633338
0,-0.0633338
1,0.1563023
0,-0.1563023
1,0.2242298
0,-0.2242298
1,0.1943869
0,-0.1943869
1,0.2845599
0,-0.2845599
0,0.3478542
0,-0.3478542
0,0.2205627
0,-0.2205627
0,
1,0.0901386
0,-0.0901386
0,-0.2773746
1,
1,0.5310354
0,-0.5310354
1,0.6104841
0,-0.6104841
1,0.3332031
0,-0.3332031
1,0.4250187
0,-0.4250187
1,0.2260257
0,-0.2260257
1,0.0390408
0,-0.0390408
1,0.137008
0,-0.137008
1,0.3016801
0,-0.3016801
0,0.3149811
0,-0.3149811
1,0.2754704
0,-0.2754704
1,0.3489229
0,-0.3489229
1,0.2135753
0,-0.2135753
1,0.9967176
0,-0.9967176
1,0.3896178
0,-0.3896178
0,0.4616354
0,-0.4616354
1,0.3994776
0,-0.3994776
1,0.2716395
0,-0.2716395
1,0.3230399
0,-0.3230399
0,0.4088435
0,-0.4088435
0,0.0589449
0,-0.0589449
1,0.2500407
0,-0.2500407
0,0.2321358
0,-0.2321358
1,0.1115879
0,-0.1115879
1,0.2546494
0,-0.2546494
0,0.1479846
0,-0.1479846
1,0.3215418
0,-0.3215418
1,0.2357653
0,-0.2357653
1,0.174201
0,-0.174201
0,-0.5772048
0,0.2116067
0,-0.2116067
1,0.080319
0,-0.080319
1,0.0625693
0,-0.0625693
1,0.0986975
0,-0.0986975
1,0.1849293
0,-0.1849293
1,0.1845994
0,-0.1845994
1,0.1734532
0,-0.1734532
1,0.1055882
0,-0.1055882
1,0.3429042
0,-0.3429042
1,0.432362
0,-0.432362
1,0.3698137
0,-0.3698137
1,0.1464379
0,-0.1464379
1,0.0876274
0,-0.0876274
0,-0.445323
0,-0.5107914
1,0.1665071
0,-0.1665071
0,-0.5598356
0,-0.5671995
1,0.4193865
0,-0.4193865
0,0.5187306
0,-0.5187306
0,-0.6914036
0,-0.7221316
1,0.3538864
0,-0.3538864
0,-0.6231448
0,0.5615089
0,-0.5615089
1,0.426851
0,-0.426851
1,0.44234
0,-0.44234
0,0.9915338
0,-0.9915338
0,-0.9942221
0,0.0671222
0,-0.0671222
0,-0.4719749
1,0.1698651
0,-0.1698651
0,-0.5112044
1,0.2036456
0,-0.2036456
,0.2924654
,-0.2924654
1,0.2779992
0,-0.2779992
0,-0.6110266
0,-0.6237727
1,0.381901
0,-0.381901
0,0.1374994
0,-0.1374994
1,0.2416114
0,-0.2416114
1,0.201264
0,-0.201264
1,0.217989
0,-0.217989
0,0.1149933
0,-0.1149933
1,0.1651871
0,-0.1651871
1,0.1746118
0,-0.1746118
1,0.1916104
0,-0.1916104
1,0.4058515
0,-0.4058515
1,0.3914687
0,-0.3914687
0,-0.6795382
1,0.2693558
0,-0.2693558
1,0.2390799
0,-0.2390799
1,0.1882687
0,-0.1882687
0,-0.5586456
1,0.071062
0,-0.071062
0,-0.5145321
0,-0.5159408
1,0.1779039
0,-0.1779039
0,-0.5664403
1,0.4346413
0,-0.4346413
0,-0.6912919
1,0.7545518
0,-0.7545518
0,-0.8771027
1,0.5001281
0,-0.5001281
0,-0.6981795
1,0.4668438
0,-0.4668438
0,0.3181556
0,-0.3181556
0,-0.6585097
1,0.3598669
0,-0.3598669
0,-0.6207188
1,0.2965972
0,-0.2965972
0,-0.5727356
1,0.3425508
0,-0.3425508
0,-0.6078382
,0.3976862
,-0.3976862
,-0.6463971
,-0.666963
1,0.1198004
0,-0.1198004
0,0.0296966
1,-0.0296966
1,0.1387549
0,-0.1387549
1,0.2671804
0,-0.2671804
1,0.2415695
0,-0.2415695
1,0.2604738
0,-0.2604738
0,0.0219624
0,-0.0219624
1,0.0517832
0,-0.0517832
0,-0.3724254
1,0.6990347
0,-0.6990347
1,0.3439282
0,-0.3439282
0,-0.5864699
1,0.2662254
0,-0.2662254
1,0.4531622
0,-0.4531622
0,-0.6998278
1,
1,0.402779
0,-0.402779
0,-0.663139
1,0.1317379
0,-0.1317379
1,0.2710839
0,-0.2710839
0,-0.5730649
1,0.4025225
0,-0.4025225
1,0.3303043
0,-0.3303043
,0.3452592
,-0.3452592
1,0.0590553
0,-0.0590553
0,0.1066889
0,-0.1066889
1,0.0037528
0,-0.0037528
0,-0.4548933
1,0.301996
0,-0.301996
1,0.2527075
0,-0.2527075
1,0.3536084
0,-0.3536084
0,-0.6183988
0,0.9993199
0,-0.9993199
1,0.291501
0,-0.291501
1,0.7428573
0,-0.7428573
1,0.2268139
0,-0.2268139
0,0.3247597
0,-0.3247597
0,-0.4952436
0,-0.548041
1,0.2421533
0,-0.2421533
0,-0.5636146
1,0.3356173
0,-0.3356173
,0.3348654
,-0.3348654
,-0.6228167
,-0.6294153
0,0.0144303
1,-0.0144303
0,-0.4772485
0,-0.4972183
0,-0.4972242
1,0.027218
0,-0.027218
0,-0.5005001
0,0.2970216
0,-0.2970216
0,0.3559571
0,-0.3559571
1,0.2950978
0,-0.2950978
1,0.3679993
0,-0.3679993
0,-0.6280556
1,0.3898972
0,-0.3898972
0,-0.6418098
1,0.428336
0,-0.428336
0,-0.6593649
0,-0.6620173
,0.0641376
,-0.0641376
,-0.4914108
,-0.5082915
0,0.1159567
0,-0.1159567
0,-0.4744765
1,0.1312759
0,-0.1312759
0,-0.5068293
1,0.0096911
0,-0.0096911
0,-0.4173029
,0.0937297
,-0.0937297
,-0.4974074
1,0.0409568
0,-0.0409568
0,-0.511614
0,0.2967238
0,-0.2967238
1,0.0195665
0,-0.0195665
0,-0.4938447
0,-0.4988779
1,0.0220424
0,-0.0220424
0,-0.5012487
1,0.1150817
0,-0.1150817
0,-0.5534554
1,0.1555448
0,-0.1555448
1,0.3331887
0,-0.3331887
1,0.2001855
0,-0.2001855
1,0.1199962
0,-0.1199962
1,0.3562105
0,-0.3562105
0,-0.6694525
1,0.1206384
0,-0.1206384
0,0.0427436
0,-0.0427436
0,-0.3295298
0,0.0631989
0,-0.0631989
0,-0.4836761
0,0.0410087
0,-0.0410087
0,-0.5073698
0,-0.5140941
0,0.176444
0,-0.176444
0,-0.5779737
1,0.070518
0,-0.070518
0,-0.528671
0,-0.5295646
1,0.2443512
0,-0.2443512
0,-0.5994132
1,0.2202403
0,-0.2202403
0,-0.5760764
0,-0.5945708
1,0.228177
0,-0.228177
0,-0.579643
1,0.256802
0,-0.256802
0,-0.6106841
0,-0.6114689
1,0.3673651
0,-0.3673651
1,0.3985975
0,-0.3985975
1,0.2742638
0,-0.2742638
1,0.3767706
0,-0.3767706
0,0.2008046
0,-0.2008046
1,0.1672623
0,-0.1672623
0,-0.5406568
,0.3681822
,-0.3681822
,-0.6391268
1,0.3285092
0,-0.3285092
0,-0.6487142
0,-0.6517143
1,0.0382023
0,-0.0382023
1,0.1553615
0,-0.1553615
0,-0.5700158
1,0.2627845
0,-0.2627845
1,0.1061558
0,-0.1061558
0,0.0676594
1,-0.0676594
0,-0.5338222
0,0.0843942
0,-0.0843942
0,-0.5322564
0,-0.538876
0,0.1522166
0,-0.1522166
0,0.2369852
0,-0.2369852
0,0.0128917
1,-0.0128917
1,0.045841
0,-0.045841
0,-0.5044792
1,0.2570992
0,-0.2570992
1,0.2678721
0,-0.2678721
0,0.328753
0,-0.328753
0,-0.6598461
1,0.0388255
0,-0.0388255
0,-0.5189806
1,0.0099887
0,-0.0099887
1,0.057857
0,-0.057857
1,0.1534843
0,-0.1534843
0,-0.5471455
0,-0.5560109
1,0.2542682
0,-0.2542682
0,-0.6009019
0,0.0766942
0,-0.0766942
0,-0.5195617
1,0.0292913
0,-0.0292913
1,0.2547029
0,-0.2547029
1,0.2134153
0,-0.2134153
1,0.2812489
0,-0.2812489
0,-0.5405677
1,0.1350845
0,-0.1350845
0,0.1877717
0,-0.1877717
0,-0.5457339
0,-0.5480132
,0.0243432
,-0.0243432
,-0.4720454
0,0.0914356
0,-0.0914356
0,0.0140314
1,-0.0140314
1,0.0326573
0,-0.0326573
0,0.1547655
0,-0.1547655
0,0.0601345
0,-0.0601345
1,0.004692
0,-0.004692
1,0.0042834
0,-0.0042834
0,-0.5021299
1,0.0409718
0,-0.0409718
0,0.0931104
0,-0.0931104
1,0.023121
0,-0.023121
1,0.0342887
0,-0.0342887
1,0.0424381
0,-0.0424381
1,0.3032651
0,-0.3032651
0,-0.6233605
0,-0.625042
0,-0.6319584
1,0.3267476
0,-0.3267476
1,0.3589328
0,-0.3589328
0,0.0401806
0,-0.0401806
0,-0.4959471
0,-0.503054
1,0.0025876
0,-0.0025876
0,-0.4750993
1,0.1116696
0,-0.1116696
0,-0.5350575
0,-0.5489022
0,0.0866105
0,-0.0866105
0,-0.520247
0,-0.5305601
0,0.1516742
0,-0.1516742
0,-0.5643055
0,-0.566529
0,-0.5706039
1,0.0372292
0,-0.0372292
1,0.5608758
0,-0.5608758
0,0.4201891
0,-0.4201891
0,-0.6854417
1,0.1099892
0,-0.1099892
0,-0.5310083
1,0.3924384
0,-0.3924384
1,0.3774073
0,-0.3774073
,0.3465918
,-0.3465918
,-0.6373382
0,0.174935
0,-0.174935
1,0.0372042
0,-0.0372042
1,0.1460358
0,-0.1460358
1,0.0003656
0,-0.0003656
1,0.0698153
0,-0.0698153
1,0.2351525
0,-0.2351525
1,0.2722095
0,-0.2722095
1,0.3707464
0,-0.3707464
1,0.1729024
0,-0.1729024
1,0.2602923
0,-0.2602923
1,0.1721331
0,-0.1721331
1,0.0938533
0,-0.0938533
0,0.1016884
0,-0.1016884
1,0.0206452
0,-0.0206452
1,0.0409574
0,-0.0409574
1,0.1846506
0,-0.1846506
0,-0.445333
0,-0.5183378
0,0.2249914
0,-0.2249914
1,0.3891574
0,-0.3891574
0,-0.6633626
1,0.3952413
0,-0.3952413
1,0.4370757
0,-0.4370757
0,-0.6966931
1,0.3959025
0,-0.3959025
0,0.4615119
0,-0.4615119
1,0.0810199
0,-0.0810199
0,-0.5404373
1,0.1568262
0,-0.1568262
0,0.4459945
0,-0.4459945
1,0.1809954
0,-0.1809954
0,-0.5309362
0,-0.5335502
,0.1868354
,-0.1868354
1,0.2587834
0,-0.2587834
0,-0.6111969
1,0.1924165
0,-0.1924165
0,-0.5395753
0,0.3286176
0,-0.3286176
1,0.2537326
0,-0.2537326
0,-0.539732
1,0.4708697
0,-0.4708697
0,-0.7012699
1,0.1909269
0,-0.1909269
0,0.5717674
0,-0.5717674
1,0.3954423
0,-0.3954423
1,0.5026145
0,-0.5026145
1,0.3638709
0,-0.3638709
0,-0.6291912
1,0.4541462
0,-0.4541462
0,-0.6791981
1,
1,0.4387061
0,-0.4387061
,0.4675456
,-0.4675456
,-0.7136743
0,0.2659196
0,-0.2659196
0,-0.5989743
1,0.7879329
0,-0.7879329
1,0.3147367
0,-0.3147367
0,-0.6355221
1,0.2739661
0,-0.2739661
0,-0.6168196
1,0.2900112
0,-0.2900112
1,0.21857
0,-0.21857
0,-0.6092657
1,0.4185382
0,-0.4185382
0,-0.6839439
0,-0.6903758
0,0.2447298
0,-0.2447298
,0.1441452
,-0.1441452
,-0.5332751
0,0.0110652
1,-0.0110652
0,0.06012
0,-0.06012
0,-0.4934875
0,-0.5164993
0,0.0094493
1,-0.0094493
1,0.005429
0,-0.005429
1,0.0974898
0,-0.0974898
1,0.1025801
0,-0.1025801
1,0.2483352
0,-0.2483352
0,0.2078155
0,-0.2078155
1,0.0605317
0,-0.0605317
0,0.0343698
0,-0.0343698
1,0.0365387
0,-0.0365387
1,0.1888377
0,-0.1888377
0,0.1633823
0,-0.1633823
1,0.111908
0,-0.111908
1,0.1653955
0,-0.1653955
1,0.0921451
0,-0.0921451
0,0.1984625
0,-0.1984625
1,0.0742294
0,-0.0742294
1,0.0739987
0,-0.0739987
1,0.3724861
0,-0.3724861
1,0.3324561
0,-0.3324561
0,-0.6271724
0,0.3157057
0,-0.3157057
1,0.0601271
0,-0.0601271
0,0.2059475
0,-0.2059475
0,-0.554924
0,-0.5618765
1,0.1086657
0,-0.1086657
1,0.0243411
0,-0.0243411
0,-0.475149
,0.1053182
,-0.1053182
1,0.2140713
0,-0.2140713
0,0.0220633
0,-0.0220633
0,-0.4992684
1,0.1425598
0,-0.1425598
1,0.3233294
0,-0.3233294
1,0.2166685
0,-0.2166685
1,0.1995241
0,-0.1995241
0,0.1004364
0,-0.1004364
1,0.0230397
0,-0.0230397
0,0.0568714
0,-0.0568714
1,0.0444444
0,-0.0444444
0,0.4064714
0,-0.4064714
1,0.0871165
0,-0.0871165
0,-0.4904659
1,0.3423929
0,-0.3423929
0,-0.6321823
0,0.4214931
0,-0.4214931
0,-0.6544629
1,0.1131352
0,-0.1131352
1,0.0116458
0,-0.0116458
0,0.1461342
0,-0.1461342
1,0.176311
0,-0.176311
0,0.0452702
1,-0.0452702
1,0.0008399
0,-0.0008399
1,0.0870793
0,-0.0870793
1,0.2958615
0,-0.2958615
0,-0.6055576
0,0.2724015
0,-0.2724015
1,0.2536691
0,-0.2536691
0,-0.5864835
0,-0.5913106
1,0.4994387
0,-0.4994387
0,0.3926795
0,-0.3926795
0,-0.6703177
,0.0781994
,-0.0781994
,-0.4972373
1,0.1512576
0,-0.1512576
1,0.3625546
0,-0.3625546
0,-0.6733429
0,0.2154274
0,-0.2154274
0,-0.5920625
1,0.0143963
0,-0.0143963
0,-0.4951605
1,0.1195778
0,-0.1195778
1,0.2410389
0,-0.2410389
0,0.3898295
0,-0.3898295
1,0.0653055
0,-0.0653055
1,0.0555276
0,-0.0555276
1,0.0779932
0,-0.0779932
0,-0.531007
0,0.0166455
0,-0.0166455
0,0.0723133
0,-0.0723133
0,0.009509
0,-0.009509
0,0.0747966
0,-0.0747966
1,0.0958241
0,-0.0958241
0,0.3289348
0,-0.3289348
1,0.1460472
0,-0.1460472
1,0.2285403
0,-0.2285403
1,0.2248481
0,-0.2248481
0,-0.5666639
1,0.3370551
0,-0.3370551
0,-0.6323946
1,0.2333361
0,-0.2333361
1,0.2154806
0,-0.2154806
1,0.222666
0,-0.222666
1,0.0904542
0,-0.0904542
0,-0.5335153
1,0.020136
0,-0.020136
1,0.0927183
0,-0.0927183
0,-0.5290322
0,0.2407419
0,-0.2407419
0,0.0123126
1,-0.0123126
1,0.0174936
0,-0.0174936
0,0.2196682
0,-0.2196682
1,0.0180123
0,-0.0180123
1,0.108758
0,-0.108758
1,0.0820799
0,-0.0820799
1,0.2035021
0,-0.2035021
0,0.3569719
0,-0.3569719
1,0.2817768
0,-0.2817768
1,0.5210344
0,-0.5210344
0,0.260071
0,-0.260071
1,0.0991177
0,-0.0991177
1,0.1372349
0,-0.1372349
1,0.1812714
0,-0.1812714
1,0.0950268
0,-0.0950268
0,-0.5157483
1,0.3184573
0,-0.3184573
1,0.0693413
0,-0.0693413
1,0.1104971
0,-0.1104971
0,0.2592239
0,-0.2592239
1,0.0350255
0,-0.0350255
0,-0.4786729
0,0.0643421
0,-0.0643421
0,-0.395663
1,0.0926226
0,-0.0926226
0,-0.4797911
,0.0864875
,-0.0864875
,-0.5130312
,-0.5207947
1,0.1508329
0,-0.1508329
0,0.1367704
0,-0.1367704
0,-0.5467215
1,0.1004925
0,-0.1004925
0,-0.5221009
1,0.3028489
0,-0.3028489
0,-0.6163092
1,0.2703842
0,-0.2703842
0,-0.5718089
0,0.1989318
0,-0.1989318
0,-0.5385619
1,0.009437
0,-0.009437
0,-0.4449322
0,0.0659992
0,-0.0659992
0,-0.4745268
0,-0.4816592
0,-0.4828991
,0.0358513
,-0.0358513
,-0.4595361
,-0.4741684
1,0.1416883
0,-0.1416883
0,-0.5229019
1,0.4542632
0,-0.4542632
0,-0.682155
1,0.1682574
0,-0.1682574
1,0.1664965
0,-0.1664965
0,-0.5512137
1,0.250712
0,-0.250712
0,-0.5215942
1,0.0457589
0,-0.0457589
0,-0.4299696
0,-0.4511667
0,-0.4685518
0,0.3430148
0,-0.3430148
0,-0.592086
0,-0.6049917
1,0.232936
0,-0.232936
0,-0.553876
0,-0.5688547
0,-0.5720872
,0.7271379
,-0.7271379
,-0.7358892
,-0.7789824
0,0.1768136
0,-0.1768136
1,0.0129631
0,-0.0129631
0,0.0556624
0,-0.0556624
1,0.0095663
0,-0.0095663
0,0.0901995
1,-0.0901995
1,0.0843041
0,-0.0843041
1,0.3374065
0,-0.3374065
1,0.1508658
0,-0.1508658
1,0.4329861
0,-0.4329861
1,0.2658696
0,-0.2658696
1,0.352632
0,-0.352632
1,0.4428765
0,-0.4428765
0,0.6491358
0,-0.6491358
0,0.0430229
0,-0.0430229
1,0.1933903
0,-0.1933903
0,-0.4795375
1,0.6498051
0,-0.6498051
0,-0.7102765
0,-0.7360842
0,-0.7563731
1,0.481442
0,-0.481442
0,-0.6912941
0,0.4318938
0,-0.4318938
0,-0.6666356
1,0.062094
0,-0.062094
0,-0.5233987
1,0.1679033
0,-0.1679033
0,-0.5646916
0,-0.5707033
1,0.113637
0,-0.113637
1,0.189184
0,-0.189184
0,-0.5692011
1,0.4468578
0,-0.4468578
0,-0.715721
1,0.250556
0,-0.250556
1,0.0202866
1,-0.0202866
1,0.04877
0,-0.04877
1,0.3095737
0,-0.3095737
0,-0.6385036
0,0.4179046
0,-0.4179046
0,-0.7088035
0,-0.7088191
1,0.0328553
0,-0.0328553
0,-0.4840696
1,0.404302
0,-0.404302
1,0.2527777
0,-0.2527777
1,0.4785844
0,-0.4785844
0,0.1950248
0,-0.1950248
0,-0.5261915
0,-0.5429464
,0.065576
,-0.065576
,-0.3881736
0,0.0140431
0,-0.0140431
0,-0.5003513
1,0.0271223
0,-0.0271223
0,-0.4971649
1,0.4434558
0,-0.4434558
1,0.3486729
0,-0.3486729
0,-0.6536747
1,0.4065705
0,-0.4065705
0,
0,
1,0.1679164
0,-0.1679164
1,0.4865988
0,-0.4865988
1,0.25756
0,-0.25756
1,
1,
1,0.1290574
0,-0.1290574
1,0.3140385
0,-0.3140385
0,-0.5842453
1,0.1186782
0,-0.1186782
,0.1585111
,-0.1585111
1,0.2909751
0,-0.2909751
0,-0.6436824
1,0.230732
0,-0.230732
0,-0.5936844
1,0.4259336
0,-0.4259336
1,0.4621867
0,-0.4621867
1,0.4891839
0,-0.4891839
1,0.3747235
0,-0.3747235
0,-0.6478649
1,0.2952353
0,-0.2952353
0,-0.6123212
0,0.3671055
0,-0.3671055
0,-0.6503824
,0.0989529
,-0.0989529
,-0.4961339
1,0.1629528
0,-0.1629528
0,-0.5774073
1,0.2877065
0,-0.2877065
1,0.235287
0,-0.235287
0,0.1182285
0,-0.1182285
1,0.1754903
0,-0.1754903
0,-0.5835049
0,0.0505853
0,-0.0505853
1,0.0315446
0,-0.0315446
0,0.0097328
0,-0.0097328
1,0.0011598
0,-0.0011598
1,0.1808452
0,-0.1808452
0,0.0216261
0,-0.0216261
0,0.2107432
0,-0.2107432
1,0.0673251
0,-0.0673251
1,0.2184643
0,-0.2184643
0,0.0779228
1,-0.0779228
0,0.0005159
0,-0.0005159
1,0.0176089
0,-0.0176089
1,0.1194661
0,-0.1194661
1,0.3299114
0,-0.3299114
0,0.3624005
0,-0.3624005
0,0.0334484
0,-0.0334484
0,-0.5047327
1,0.1339824
0,-0.1339824
0,-0.5274714
1,0.3110748
0,-0.3110748
0,-0.5677343
1,0.183489
0,-0.183489
0,-0.5617031
0,0.0484604
0,-0.0484604
0,-0.4877137
0,-0.5055778
1,0.0419538
0,-0.0419538
1,0.2559434
0,-0.2559434
1,0.430123
0,-0.430123
0,-0.7064972
1,0.0311992
0,-0.0311992
1,0.1960853
0,-0.1960853
1,0.0835403
0,-0.0835403
0,-0.4809915
1,0.3723691
0,-0.3723691
0,-0.5852382
1,0.2908042
0,-0.2908042
1,0.3833851
0,-0.3833851
0,-0.6658462
,0.3726501
,-0.3726501
,-0.657914
0,0.054243
0,-0.054243
1,0.1491177
0,-0.1491177
0,0.0681038
0,-0.0681038
1,0.0509632
0,-0.0509632
1,0.1432742
0,-0.1432742
0,0.1527211
0,-0.1527211
1,0.0222979
0,-0.0222979
0,0.0163685
1,-0.0163685
0,0.0782343
0,-0.0782343
0,0.1507765
0,-0.1507765
1,0.2250249
0,-0.2250249
1,0.232993
0,-0.232993
0,0.0565197
0,-0.0565197
0,-0.5114309
0,0.1052392
0,-0.1052392
0,-0.5299382
0,0.0256437
0,-0.0256437
0,-0.4644732
0,-0.4891061
1,0.1326468
0,-0.1326468
1,0.2694783
0,-0.2694783
0,-0.6125657
0,-0.6147587
0,-0.6157271
1,0.3677128
0,-0.3677128
0,-0.6516396
0,-0.6650216
0,-0.6668718
0,0.0767316
0,-0.0767316
0,0.00232
0,-0.00232
0,-0.4868447
0,-0.4891554
0,-0.4899552
1,0.1144559
0,-0.1144559
0,-0.5424995
0,-0.5504054
1,0.1633937
0,-0.1633937
0,-0.5586829
0,0.1778442
0,-0.1778442
0,-0.5527994
0,-0.5731753
0,0.0372813
0,-0.0372813
0,-0.4801537
0,-0.5023857
0,0.099665
0,-0.099665
1,-0.2751561
1,0.1256047
0,-0.1256047
0,-0.5370064
0,-0.537383
,0.0929965
,-0.0929965
,-0.5050636
,-0.5197449
,-0.522993
,-0.5246199
1,0.5371797
0,-0.5371797
1,0.4950261
0,-0.4950261
0,-0.7387175
1,0.3383997
0,-0.3383997
0,-0.6589019
0,0.3596248
0,-0.3596248
0,-0.6513697
0,-0.6620556
1,0.218985
0,-0.218985
0,-0.5352531
0,-0.5796456
1,0.2226918
0,-0.2226918
0,-0.5643257
0,-0.5804611
0,-0.5816442
0,-0.5878129
0,0.1912134
0,-0.1912134
0,-0.5781844
1,0.0387165
0,-0.0387165
0,-0.5001035
0,-0.5079749
0,-0.5100739
,0.6110463
,-0.6110463
,-0.6962236
1,0.3894372
0,-0.3894372
0,0.3480026
0,-0.3480026
0,-0.6554649
0,-0.6613079
1,0.1018696
0,-0.1018696
1,0.1203907
0,-0.1203907
0,0.0304933
0,-0.0304933
1,0.0897931
0,-0.0897931
0,0.202036
0,-0.202036
0,0.1236635
0,-0.1236635
1,0.1638086
0,-0.1638086
0,0.0716407
0,-0.0716407
1,0.0457899
0,-0.0457899
0,0.2275529
0,-0.2275529
0,0.0158865
1,-0.0158865
0,0.0460199
0,-0.0460199
0,0.254742
0,-0.254742
1,0.0052277
0,-0.0052277
1,0.0339373
0,-0.0339373
1,0.094026
0,-0.094026
0,0.1288882
0,-0.1288882
1,0.1726196
0,-0.1726196
1,0.3713811
0,-0.3713811
1,0.4218751
0,-0.4218751
1,0.491618
0,-0.491618
0,-0.7153706
0,0.185118
0,-0.185118
0,-0.5493281
1,0.1192883
0,-0.1192883
0,-0.477464
1,0.1442021
0,-0.1442021
0,-0.513132
,0.1910699
,-0.1910699
,-0.5427307
0,
1,0.0919567
0,-0.0919567
0,-0.5429823
1,0.0795023
0,-0.0795023
1,0.7275331
0,-0.7275331
1,0.1816938
0,-0.1816938
0,0.071213
1,-0.071213
1,0.0983793
0,-0.0983793
1,0.0326477
0,-0.0326477
0,0.0151475
1,-0.0151475
1,0.1817035
0,-0.1817035
1,0.302394
0,-0.302394
1,0.5395997
0,-0.5395997
0,-0.7331475
0,-0.7359401
1,0.2670042
0,-0.2670042
1,0.2805458
0,-0.2805458
0,-0.587869
1,0.7156986
0,-0.7156986
1,0.4789416
0,-0.4789416
0,0.1870482
0,-0.1870482
0,0.1386775
0,-0.1386775
0,-0.4725187
1,0.0263964
0,-0.0263964
0,-0.4689683
1,0.1881067
0,-0.1881067
0,-0.2616299
0,-0.4606427
1,0.4089589
0,-0.4089589
0,-0.6154797
0,0.3447752
0,-0.3447752
0,-0.5416598
0,0.0143923
0,-0.0143923
0,-0.2856367
0,0.0255169
1,-0.0255169
0,-0.4335565
0,-0.4465499
1,0.0655725
0,-0.0655725
0,0.0617732
0,-0.0617732
0,-0.4271989
,0.2897335
,-0.2897335
,-0.590986
,-0.5930591
1,
1,
1,
1,
1,
0,
1,0.2190622
0,-0.2190622
1,0.2538695
0,-0.2538695
1,0.2925317
0,-0.2925317
1,0.2925816
0,-0.2925816
1,0.4185659
0,-0.4185659
1,0.2318453
0,-0.2318453
0,-0.590431
1,0.5869189
0,-0.5869189
0,-0.7495283
1,0.3970916
0,-0.3970916
0,-0.6544471
1,0.1033526
0,-0.1033526
0,-0.4874658
1,0.1498917
0,-0.1498917
0,-0.5303122
1,0.0669164
0,-0.0669164
0,-0.4919368
0,0.1219418
0,-0.1219418
0,-0.5153932
0,-0.5286883
1,0.1737583
0,-0.1737583
0,-0.5635056
0,0.3890455
0,-0.3890455
1,0.1865891
0,-0.1865891
0,-0.5610199
1,0.2027578
0,-0.2027578
0,-0.5616943
1,0.3246498
0,-0.3246498
0,-0.5852981
1,0.3721098
0,-0.3721098
0,-0.5835685
1,0.3812017
0,-0.3812017
0,-0.5689519
0,-0.6164293
1,0.2706881
0,-0.2706881
0,-0.5776122
0,-0.5838809
,0.2801843
,-0.2801843
,-0.5952558
1,
1,0.6872306
0,-0.6872306
1,
1,0.0302598
0,-0.0302598
0,-0.4938137
1,0.3062593
0,-0.3062593
1,0.3716922
0,-0.3716922
1,
1,
1,0.4965551
0,-0.4965551
1,0.4861759
0,-0.4861759
1,0.3492372
0,-0.3492372
1,0.1420366
0,-0.1420366
0,-0.5379183
1,0.2498415
0,-0.2498415
0,-0.5969894
1,0.3981862
0,-0.3981862
1,0.4466911
0,-0.4466911
0,0.4571393
0,-0.4571393
1,0.0687129
0,-0.0687129
1,0.4401422
0,-0.4401422
0,-0.6767825
1,0.821645
0,-0.821645
0,-0.8673549
1,
1,0.5189353
0,-0.5189353
1,0.4235392
0,-0.4235392
1,0.2555822
0,-0.2555822
0,-0.5538688
1,0.109169
0,-0.109169
0,-0.4261055
1,0.0365295
0,-0.0365295
0,-0.4560072
0,0.1241516
0,-0.1241516
0,-0.5004217
0,-0.5160348
,0.0736956
,-0.0736956
,-0.4984584
1,0.0570019
0,-0.0570019
1,0.0334122
0,-0.0334122
